id_cliente,id_produto,id_vendedor,quantidade_vendida,valor_total_venda,desconto,Teve Desconto?,data_venda
"1029","14","3",8,"632,3948",0,"Não","2023-03-12 00:00:00,000"
"4910","82","3",5,"218,2285",0,"Não","2022-10-20 00:00:00,000"
"2092","97","3",7,"305,2213",0,"Não","2023-09-28 00:00:00,000"
"3353","95","3",2,"139,4934",0,"Não","2023-12-31 00:00:00,000"
"3337","92","3",8,"198,7875",0,"Não","2023-10-30 00:00:00,000"
"2812","45","3",5,"491,2615",0,"Não","2023-11-05 00:00:00,000"
"2668","33","3",9,"390,8487",0,"Não","2022-12-29 00:00:00,000"
"3933","11","3",7,"278,8604",0,"Não","2022-12-14 00:00:00,000"
"3559","46","3",2,"131,3842",0,"Não","2024-01-07 00:00:00,000"
"1361","11","3",2,"79,6744",0,"Não","2023-12-04 00:00:00,000"
"4902","33","3",3,"130,2829",0,"Não","2023-09-04 00:00:00,000"
"3692","22","3",8,"228,5028",0,"Não","2022-06-10 00:00:00,000"
"3940","45","3",7,"687,7662",0,"Não","2022-10-20 00:00:00,000"
"1116","93","3",5,"226,598",0,"Não","2022-02-22 00:00:00,000"
"3795","7","3",5,"105,6145",0,"Não","2022-02-14 00:00:00,000"
"3886","22","3",1,"28,5629",0,"Não","2023-12-06 00:00:00,000"
"1472","26","3",3,"95,8769",0,"Não","2022-04-19 00:00:00,000"
"4797","65","3",3,"159,8857",0,"Não","2022-07-10 00:00:00,000"
"1971","10","3",8,"204,686",0,"Não","2023-02-02 00:00:00,000"
"37","19","3",2,"141,5645",0,"Não","2024-01-10 00:00:00,000"
"648","51","3",7,"184,6862",0,"Não","2023-10-25 00:00:00,000"
"3367","77","3",3,"151,2532",0,"Não","2022-04-01 00:00:00,000"
"2641","44","3",7,"323,2561",0,"Não","2022-06-10 00:00:00,000"
"2866","60","3",2,"77,0559",0,"Não","2023-06-11 00:00:00,000"
"4433","97","3",8,"348,8244",0,"Não","2022-08-19 00:00:00,000"
"2692","36","3",9,"420,6973",0,"Não","2022-10-07 00:00:00,000"
"2083","44","3",8,"369,4356",0,"Não","2023-02-20 00:00:00,000"
"2566","90","3",5,"148,4906",0,"Não","2022-08-15 00:00:00,000"
"2917","46","3",8,"525,5367",0,"Não","2022-11-01 00:00:00,000"
"4023","17","3",9,"561,9973",0,"Não","2023-11-30 00:00:00,000"
"3292","8","3",2,"8,1528",0,"Não","2023-12-21 00:00:00,000"
"1813","77","3",5,"252,0886",0,"Não","2023-07-15 00:00:00,000"
"4619","10","3",7,"179,1003",0,"Não","2023-07-28 00:00:00,000"
"1753","8","3",8,"32,611",0,"Não","2023-11-02 00:00:00,000"
"2399","28","3",5,"362,5435",0,"Não","2023-09-24 00:00:00,000"
"4834","49","3",3,"151,348",0,"Não","2023-08-13 00:00:00,000"
"2062","56","3",7,"352,7463",0,"Não","2022-12-08 00:00:00,000"
"4417","3","3",9,"424,8997",0,"Não","2022-07-18 00:00:00,000"
"3857","51","3",1,"26,3837",0,"Não","2023-07-21 00:00:00,000"
"4371","14","3",8,"632,3948",0,"Não","2022-07-02 00:00:00,000"
"1277","26","3",5,"159,7948",0,"Não","2023-12-14 00:00:00,000"
"3685","8","3",8,"32,611",0,"Não","2023-01-17 00:00:00,000"
"4212","15","3",8,"452,2792",0,"Não","2022-02-08 00:00:00,000"
"1712","94","3",1,"59,3272",0,"Não","2023-03-05 00:00:00,000"
"4191","2","3",9,"666,6992",0,"Não","2022-10-12 00:00:00,000"
"1191","12","3",5,"235,222",0,"Não","2022-08-23 00:00:00,000"
"3950","36","3",1,"46,7441",0,"Não","2022-05-26 00:00:00,000"
"3023","2","3",9,"666,6992",0,"Não","2023-04-24 00:00:00,000"
"4992","11","3",8,"318,6976",0,"Não","2023-02-27 00:00:00,000"
"1568","34","3",2,"124,1275",0,"Não","2022-11-16 00:00:00,000"
"441","43","3",9,"-11,2201",0,"Não","2022-05-04 00:00:00,000"
"1178","43","3",8,"-9,9734",0,"Não","2022-11-03 00:00:00,000"
"4255","34","3",2,"124,1275",0,"Não","2022-05-23 00:00:00,000"
"2608","97","3",1,"43,603",0,"Não","2024-02-13 00:00:00,000"
"3035","46","3",5,"328,4604",0,"Não","2022-02-12 00:00:00,000"
"4348","11","3",7,"278,8604",0,"Não","2022-07-28 00:00:00,000"
"28","10","3",2,"51,1715",0,"Não","2023-02-01 00:00:00,000"
"1980","18","3",2,"54,4467",0,"Não","2023-09-01 00:00:00,000"
"4055","28","3",7,"507,5609",0,"Não","2022-07-19 00:00:00,000"
"3703","56","3",8,"403,1387",0,"Não","2022-12-09 00:00:00,000"
"876","15","3",5,"282,6745",0,"Não","2023-06-27 00:00:00,000"
"682","1","3",8,"498,5234",0,"Não","2023-09-17 00:00:00,000"
"1159","38","3",9,"269,6063",0,"Não","2022-07-25 00:00:00,000"
"4686","79","3",9,"223,1703",0,"Não","2022-12-28 00:00:00,000"
"3051","63","3",9,"226,9607",0,"Não","2023-02-11 00:00:00,000"
"2856","18","3",7,"190,5634",0,"Não","2023-10-13 00:00:00,000"
"152","13","3",9,"368,4153",0,"Não","2022-03-20 00:00:00,000"
"2825","61","3",7,"364,2599",0,"Não","2023-06-24 00:00:00,000"
"2607","72","3",7,"234,0104",0,"Não","2023-03-15 00:00:00,000"
"1291","26","3",3,"95,8769",0,"Não","2022-12-05 00:00:00,000"
"2796","17","3",8,"499,5531",0,"Não","2023-09-18 00:00:00,000"
"1945","54","3",9,"579,2734",0,"Não","2023-10-25 00:00:00,000"
"1696","27","3",9,"293,4606",0,"Não","2023-02-22 00:00:00,000"
"4571","90","3",7,"207,8868",0,"Não","2023-08-17 00:00:00,000"
"1852","61","3",3,"156,1114",0,"Não","2022-08-14 00:00:00,000"
"2023","88","3",3,"218,4089",0,"Não","2023-09-10 00:00:00,000"
"4419","53","3",2,"128,6153",0,"Não","2022-12-13 00:00:00,000"
"314","1","3",2,"124,6308",0,"Não","2022-06-16 00:00:00,000"
"1605","62","3",2,"161,9608",0,"Não","2022-10-05 00:00:00,000"
"1438","32","3",9,"564,9105",0,"Não","2024-01-24 00:00:00,000"
"2933","95","3",1,"69,7467",0,"Não","2023-05-21 00:00:00,000"
"1997","90","3",8,"237,5849",0,"Não","2023-07-12 00:00:00,000"
"439","72","3",5,"167,1503",0,"Não","2023-06-25 00:00:00,000"
"3773","46","3",2,"131,3842",0,"Não","2022-11-07 00:00:00,000"
"2866","82","3",1,"43,6457",0,"Não","2023-07-10 00:00:00,000"
"225","91","3",9,"304,0456",0,"Não","2024-02-19 00:00:00,000"
"4877","41","3",2,"90,856",0,"Não","2023-03-05 00:00:00,000"
"336","97","3",5,"218,0152",0,"Não","2022-07-07 00:00:00,000"
"3728","98","3",5,"265,1758",0,"Não","2023-06-07 00:00:00,000"
"2900","8","3",9,"36,6874",0,"Não","2022-02-18 00:00:00,000"
"240","48","3",7,"313,1953",0,"Não","2022-10-08 00:00:00,000"
"332","16","3",5,"280,0474",0,"Não","2022-02-11 00:00:00,000"
"4134","85","3",7,"194,3959",0,"Não","2023-12-30 00:00:00,000"
"3659","26","3",9,"287,6307",0,"Não","2023-02-04 00:00:00,000"
"2389","32","3",9,"564,9105",0,"Não","2022-04-28 00:00:00,000"
"2765","97","3",2,"87,2061",0,"Não","2022-07-10 00:00:00,000"
"2595","50","3",3,"182,8271",0,"Não","2023-02-12 00:00:00,000"
"2025","8","3",5,"20,3819",0,"Não","2022-10-08 00:00:00,000"
"707","20","3",5,"242,4236",0,"Não","2024-01-22 00:00:00,000"
"4647","13","3",1,"40,935",0,"Não","2023-11-10 00:00:00,000"
"4697","88","3",7,"509,6209",0,"Não","2022-11-26 00:00:00,000"
"545","53","3",5,"321,5381",0,"Não","2022-03-28 00:00:00,000"
"3870","87","3",9,"539,6799",0,"Não","2023-09-28 00:00:00,000"
"1453","58","3",8,"494,6903",0,"Não","2023-12-14 00:00:00,000"
"4293","83","3",7,"529,4301",0,"Não","2023-11-25 00:00:00,000"
"908","8","3",9,"36,6874",0,"Não","2023-01-07 00:00:00,000"
"973","38","3",9,"269,6063",0,"Não","2023-05-18 00:00:00,000"
"2154","80","3",3,"113,0183",0,"Não","2022-09-24 00:00:00,000"
"4738","58","3",8,"494,6903",0,"Não","2023-10-20 00:00:00,000"
"653","5","3",1,"50,0106",0,"Não","2022-03-23 00:00:00,000"
"187","18","3",9,"245,01",0,"Não","2022-04-03 00:00:00,000"
"3440","57","3",3,"190,3717",0,"Não","2022-04-29 00:00:00,000"
"2622","61","3",9,"468,3341",0,"Não","2022-12-01 00:00:00,000"
"3423","36","3",7,"327,209",0,"Não","2023-09-28 00:00:00,000"
"4418","93","3",2,"90,6392",0,"Não","2022-12-23 00:00:00,000"
"4579","61","3",3,"156,1114",0,"Não","2023-12-01 00:00:00,000"
"4429","29","3",3,"78,6353",0,"Não","2023-04-03 00:00:00,000"
"1412","50","3",5,"304,7119",0,"Não","2023-07-27 00:00:00,000"
"3914","69","3",5,"227,6798",0,"Não","2022-12-19 00:00:00,000"
"1394","29","3",5,"131,0588",0,"Não","2023-04-25 00:00:00,000"
"4310","48","3",8,"357,9375",0,"Não","2023-01-15 00:00:00,000"
"4334","99","3",1,"33,2971",0,"Não","2022-11-15 00:00:00,000"
"3751","61","3",9,"468,3341",0,"Não","2022-02-18 00:00:00,000"
"1570","81","3",1,"42,4961",0,"Não","2022-01-08 00:00:00,000"
"4520","84","3",7,"428,0767",0,"Não","2022-09-20 00:00:00,000"
"4059","76","3",3,"249,6882",0,"Não","2022-12-15 00:00:00,000"
"2398","98","3",7,"371,2461",0,"Não","2022-11-09 00:00:00,000"
"3368","85","3",8,"222,1667",0,"Não","2022-09-03 00:00:00,000"
"1543","12","3",7,"329,3108",0,"Não","2022-01-22 00:00:00,000"
"879","82","3",1,"43,6457",0,"Não","2022-05-09 00:00:00,000"
"163","19","3",7,"495,4757",0,"Não","2022-01-08 00:00:00,000"
"3069","20","3",2,"96,9694",0,"Não","2023-06-26 00:00:00,000"
"1236","35","3",3,"117,3532",0,"Não","2022-10-09 00:00:00,000"
"985","78","3",5,"273,0701",0,"Não","2023-05-27 00:00:00,000"
"1245","26","3",3,"95,8769",0,"Não","2023-07-04 00:00:00,000"
"2513","35","3",7,"273,824",0,"Não","2022-06-30 00:00:00,000"
"4846","76","3",3,"249,6882",0,"Não","2022-01-19 00:00:00,000"
"1221","1","3",9,"560,8388",0,"Não","2022-07-06 00:00:00,000"
"4593","46","3",3,"197,0763",0,"Não","2023-03-26 00:00:00,000"
"1774","72","3",7,"234,0104",0,"Não","2022-06-27 00:00:00,000"
"3153","20","3",1,"48,4847",0,"Não","2022-11-05 00:00:00,000"
"2898","29","3",8,"209,6941",0,"Não","2022-03-28 00:00:00,000"
"3353","66","3",9,"459,1598",0,"Não","2022-06-06 00:00:00,000"
"804","33","3",7,"303,9934",0,"Não","2022-03-12 00:00:00,000"
"4662","10","3",9,"230,2718",0,"Não","2022-10-12 00:00:00,000"
"3499","84","3",3,"183,4615",0,"Não","2022-04-16 00:00:00,000"
"1270","74","3",7,"119,9536",0,"Não","2022-04-23 00:00:00,000"
"3746","50","3",8,"487,5391",0,"Não","2022-10-26 00:00:00,000"
"4797","15","3",5,"282,6745",0,"Não","2023-03-14 00:00:00,000"
"3478","85","3",7,"194,3959",0,"Não","2023-07-31 00:00:00,000"
"2868","43","3",7,"-8,7267",0,"Não","2022-03-30 00:00:00,000"
"2985","54","3",7,"450,546",0,"Não","2022-05-03 00:00:00,000"
"3063","34","3",9,"558,5737",0,"Não","2023-06-11 00:00:00,000"
"3501","24","3",3,"199,0734",0,"Não","2023-08-14 00:00:00,000"
"2124","3","3",7,"330,4775",0,"Não","2024-01-07 00:00:00,000"
"3481","20","3",2,"96,9694",0,"Não","2023-03-29 00:00:00,000"
"219","8","3",7,"28,5347",0,"Não","2023-10-20 00:00:00,000"
"2207","24","3",1,"66,3578",0,"Não","2022-10-13 00:00:00,000"
"3824","65","3",7,"373,0665",0,"Não","2023-08-08 00:00:00,000"
"2206","42","3",2,"60,226",0,"Não","2022-01-25 00:00:00,000"
"1354","54","3",9,"579,2734",0,"Não","2023-03-19 00:00:00,000"
"4453","66","3",8,"408,142",0,"Não","2022-04-29 00:00:00,000"
"661","17","3",8,"499,5531",0,"Não","2022-11-14 00:00:00,000"
"2841","41","3",9,"408,852",0,"Não","2022-06-15 00:00:00,000"
"2369","80","3",3,"113,0183",0,"Não","2023-08-03 00:00:00,000"
"1211","4","3",3,"122,9886",0,"Não","2023-11-05 00:00:00,000"
"2784","28","3",1,"72,5087",0,"Não","2024-01-23 00:00:00,000"
"4068","54","3",7,"450,546",0,"Não","2022-06-16 00:00:00,000"
"3834","61","3",5,"260,1856",0,"Não","2022-10-01 00:00:00,000"
"2663","20","3",2,"96,9694",0,"Não","2023-03-31 00:00:00,000"
"3332","51","3",9,"237,4537",0,"Não","2023-07-25 00:00:00,000"
"3007","1","3",2,"124,6308",0,"Não","2022-03-04 00:00:00,000"
"250","97","3",8,"348,8244",0,"Não","2023-11-04 00:00:00,000"
"3245","41","3",3,"136,284",0,"Não","2022-07-28 00:00:00,000"
"3651","80","3",1,"37,6728",0,"Não","2023-04-07 00:00:00,000"
"474","43","3",1,"-1,2467",0,"Não","2022-10-20 00:00:00,000"
"2079","100","3",7,"642,5354",0,"Não","2022-11-11 00:00:00,000"
"734","32","3",2,"125,5357",0,"Não","2022-07-13 00:00:00,000"
"3513","58","3",9,"556,5265",0,"Não","2022-06-02 00:00:00,000"
"556","33","5",8,"347,421",0,"Não","2023-08-13 00:00:00,000"
"797","59","5",1,"42,9192",0,"Não","2022-12-20 00:00:00,000"
"2356","80","5",1,"37,6728",0,"Não","2022-01-09 00:00:00,000"
"4944","87","5",3,"179,8933",0,"Não","2022-06-03 00:00:00,000"
"2799","41","5",2,"90,856",0,"Não","2022-12-09 00:00:00,000"
"153","21","5",1,"63,4096",0,"Não","2022-04-12 00:00:00,000"
"3408","6","5",3,"186,0724",0,"Não","2022-08-28 00:00:00,000"
"2415","66","5",9,"459,1598",0,"Não","2022-05-14 00:00:00,000"
"2598","6","5",2,"124,0483",0,"Não","2022-03-16 00:00:00,000"
"4655","9","5",5,"194,9463",0,"Não","2022-03-20 00:00:00,000"
"3672","25","5",8,"460,2255",0,"Não","2022-03-20 00:00:00,000"
"2592","55","5",1,"58,7695",0,"Não","2023-07-02 00:00:00,000"
"662","41","5",7,"317,996",0,"Não","2023-03-02 00:00:00,000"
"3021","43","5",1,"-1,2467",0,"Não","2023-03-02 00:00:00,000"
"4660","15","5",3,"169,6047",0,"Não","2022-03-25 00:00:00,000"
"4026","91","5",8,"270,2628",0,"Não","2022-04-02 00:00:00,000"
"251","3","5",9,"424,8997",0,"Não","2023-09-21 00:00:00,000"
"123","8","5",5,"20,3819",0,"Não","2022-05-19 00:00:00,000"
"2173","24","5",5,"331,789",0,"Não","2023-09-14 00:00:00,000"
"4447","15","5",1,"56,5349",0,"Não","2024-02-20 00:00:00,000"
"4805","85","5",3,"83,3125",0,"Não","2022-05-18 00:00:00,000"
"338","18","5",3,"81,67",0,"Não","2022-05-17 00:00:00,000"
"1761","58","5",7,"432,854",0,"Não","2022-07-11 00:00:00,000"
"3546","59","5",1,"42,9192",0,"Não","2022-08-17 00:00:00,000"
"4917","17","5",2,"124,8883",0,"Não","2022-06-02 00:00:00,000"
"2786","80","5",8,"301,3822",0,"Não","2023-02-26 00:00:00,000"
"2234","14","5",3,"237,1481",0,"Não","2022-06-07 00:00:00,000"
"4519","82","5",7,"305,5199",0,"Não","2024-01-28 00:00:00,000"
"236","55","5",1,"58,7695",0,"Não","2024-01-28 00:00:00,000"
"2732","98","5",7,"371,2461",0,"Não","2022-07-03 00:00:00,000"
"4539","93","5",2,"90,6392",0,"Não","2023-08-08 00:00:00,000"
"4622","78","5",7,"382,2981",0,"Não","2023-01-19 00:00:00,000"
"4528","44","5",1,"46,1794",0,"Não","2023-01-16 00:00:00,000"
"740","10","5",8,"204,686",0,"Não","2022-07-31 00:00:00,000"
"4081","63","5",9,"226,9607",0,"Não","2022-08-02 00:00:00,000"
"4459","54","5",9,"579,2734",0,"Não","2023-10-15 00:00:00,000"
"2687","80","5",8,"301,3822",0,"Não","2022-12-22 00:00:00,000"
"4617","94","5",3,"177,9815",0,"Não","2022-09-24 00:00:00,000"
"1653","37","5",9,"457,3655",0,"Não","2023-08-23 00:00:00,000"
"1116","52","5",2,"144,5729",0,"Não","2023-06-04 00:00:00,000"
"3495","9","5",1,"38,9893",0,"Não","2024-01-29 00:00:00,000"
"265","58","5",5,"309,1814",0,"Não","2023-10-24 00:00:00,000"
"3011","9","5",2,"77,9785",0,"Não","2022-11-05 00:00:00,000"
"127","99","5",7,"233,08",0,"Não","2023-09-30 00:00:00,000"
"2934","84","5",3,"183,4615",0,"Não","2023-12-27 00:00:00,000"
"3482","30","5",3,"248,5604",0,"Não","2022-12-05 00:00:00,000"
"665","77","5",5,"252,0886",0,"Não","2023-09-13 00:00:00,000"
"2836","51","5",2,"52,7675",0,"Não","2023-11-21 00:00:00,000"
"4734","7","5",5,"105,6145",0,"Não","2023-01-06 00:00:00,000"
"2888","87","5",7,"419,751",0,"Não","2023-01-24 00:00:00,000"
"2252","22","5",7,"199,94",0,"Não","2023-02-08 00:00:00,000"
"637","58","5",2,"123,6726",0,"Não","2023-08-01 00:00:00,000"
"872","67","5",2,"106,9337",0,"Não","2023-03-31 00:00:00,000"
"3833","44","5",2,"92,3589",0,"Não","2023-08-03 00:00:00,000"
"2787","2","5",5,"370,3884",0,"Não","2023-06-17 00:00:00,000"
"3033","57","5",7,"444,2006",0,"Não","2023-12-09 00:00:00,000"
"4377","19","5",8,"566,2579",0,"Não","2023-12-20 00:00:00,000"
"783","28","5",1,"72,5087",0,"Não","2023-09-11 00:00:00,000"
"4618","8","5",2,"8,1528",0,"Não","2023-12-18 00:00:00,000"
"1258","57","5",7,"444,2006",0,"Não","2024-02-16 00:00:00,000"
"714","81","5",1,"42,4961",0,"Não","2022-03-01 00:00:00,000"
"1190","85","5",2,"55,5417",0,"Não","2023-10-11 00:00:00,000"
"2581","83","5",2,"151,2658",0,"Não","2022-02-21 00:00:00,000"
"452","21","5",5,"317,0481",0,"Não","2022-06-20 00:00:00,000"
"4240","97","5",7,"305,2213",0,"Não","2023-05-12 00:00:00,000"
"3984","52","5",1,"72,2864",0,"Não","2022-05-24 00:00:00,000"
"3341","72","5",9,"300,8705",0,"Não","2022-09-25 00:00:00,000"
"2384","95","5",3,"209,2401",0,"Não","2023-04-14 00:00:00,000"
"24","44","5",8,"369,4356",0,"Não","2022-02-25 00:00:00,000"
"1362","80","5",9,"339,0549",0,"Não","2023-09-23 00:00:00,000"
"302","86","5",5,"274,6505",0,"Não","2022-09-10 00:00:00,000"
"1363","55","5",1,"58,7695",0,"Não","2022-05-07 00:00:00,000"
"297","77","5",3,"151,2532",0,"Não","2022-08-09 00:00:00,000"
"1119","41","5",2,"90,856",0,"Não","2023-12-17 00:00:00,000"
"2900","61","5",7,"364,2599",0,"Não","2023-04-01 00:00:00,000"
"3776","83","5",8,"605,063",0,"Não","2023-01-29 00:00:00,000"
"1754","80","5",8,"301,3822",0,"Não","2023-02-20 00:00:00,000"
"2694","11","5",5,"199,186",0,"Não","2023-12-17 00:00:00,000"
"72","9","5",5,"194,9463",0,"Não","2022-04-04 00:00:00,000"
"12","20","5",8,"387,8777",0,"Não","2023-12-05 00:00:00,000"
"1512","25","5",9,"517,7537",0,"Não","2023-07-09 00:00:00,000"
"4483","26","5",7,"223,7128",0,"Não","2023-02-19 00:00:00,000"
"2620","12","5",3,"141,1332",0,"Não","2023-01-30 00:00:00,000"
"2515","4","5",2,"81,9924",0,"Não","2023-07-05 00:00:00,000"
"2413","64","5",8,"165,196",0,"Não","2023-01-08 00:00:00,000"
"4350","32","5",5,"313,8392",0,"Não","2024-02-17 00:00:00,000"
"3094","87","5",3,"179,8933",0,"Não","2023-03-15 00:00:00,000"
"4951","96","5",3,"145,4429",0,"Não","2023-01-05 00:00:00,000"
"1719","48","5",2,"89,4844",0,"Não","2022-01-27 00:00:00,000"
"4723","13","5",9,"368,4153",0,"Não","2024-02-08 00:00:00,000"
"2431","16","5",9,"504,0854",0,"Não","2023-07-22 00:00:00,000"
"3035","72","5",2,"66,8601",0,"Não","2023-12-03 00:00:00,000"
"4906","52","5",8,"578,2915",0,"Não","2022-08-23 00:00:00,000"
"1778","71","5",5,"89,9096",0,"Não","2022-06-30 00:00:00,000"
"606","6","5",8,"496,1931",0,"Não","2022-05-13 00:00:00,000"
"1263","69","5",5,"227,6798",0,"Não","2022-01-06 00:00:00,000"
"614","67","5",2,"106,9337",0,"Não","2023-11-14 00:00:00,000"
"4104","45","5",1,"98,2523",0,"Não","2023-01-10 00:00:00,000"
"3775","42","5",5,"150,5651",0,"Não","2022-07-18 00:00:00,000"
"3339","8","5",8,"32,611",0,"Não","2022-12-21 00:00:00,000"
"826","20","5",2,"96,9694",0,"Não","2022-12-14 00:00:00,000"
"349","74","5",3,"51,4087",0,"Não","2022-09-03 00:00:00,000"
"1704","97","5",3,"130,8091",0,"Não","2023-03-17 00:00:00,000"
"1332","83","5",1,"75,6329",0,"Não","2022-12-04 00:00:00,000"
"555","59","5",7,"300,4343",0,"Não","2023-02-23 00:00:00,000"
"3076","80","5",3,"113,0183",0,"Não","2023-04-13 00:00:00,000"
"2632","11","5",7,"278,8604",0,"Não","2023-03-12 00:00:00,000"
"1858","94","5",7,"415,2902",0,"Não","2022-03-03 00:00:00,000"
"2476","83","5",8,"605,063",0,"Não","2023-10-20 00:00:00,000"
"3308","63","5",3,"75,6536",0,"Não","2022-04-15 00:00:00,000"
"1047","77","5",1,"50,4177",0,"Não","2022-02-18 00:00:00,000"
"15","35","5",7,"273,824",0,"Não","2022-08-01 00:00:00,000"
"3686","41","5",5,"227,14",0,"Não","2023-10-11 00:00:00,000"
"710","28","5",8,"580,0696",0,"Não","2022-01-28 00:00:00,000"
"3258","31","5",9,"287,8883",0,"Não","2022-02-10 00:00:00,000"
"3124","45","5",5,"491,2615",0,"Não","2023-04-10 00:00:00,000"
"4666","36","5",2,"93,4883",0,"Não","2023-05-05 00:00:00,000"
"4864","79","5",5,"123,9835",0,"Não","2022-01-16 00:00:00,000"
"2920","85","5",1,"27,7708",0,"Não","2022-04-14 00:00:00,000"
"4704","99","5",8,"266,3771",0,"Não","2022-04-27 00:00:00,000"
"1574","19","5",3,"212,3467",0,"Não","2023-02-03 00:00:00,000"
"2792","5","5",5,"250,0528",0,"Não","2023-12-16 00:00:00,000"
"2300","67","5",2,"106,9337",0,"Não","2022-02-22 00:00:00,000"
"3602","45","5",1,"98,2523",0,"Não","2022-12-18 00:00:00,000"
"2007","36","5",3,"140,2324",0,"Não","2023-05-03 00:00:00,000"
"4056","8","5",3,"12,2291",0,"Não","2023-12-03 00:00:00,000"
"4921","96","5",8,"387,8478",0,"Não","2023-04-30 00:00:00,000"
"1983","81","5",1,"42,4961",0,"Não","2022-02-20 00:00:00,000"
"1764","75","5",8,"371,8633",0,"Não","2023-11-21 00:00:00,000"
"4436","28","5",1,"72,5087",0,"Não","2022-09-18 00:00:00,000"
"988","63","5",8,"201,7429",0,"Não","2023-08-22 00:00:00,000"
"1935","63","5",8,"201,7429",0,"Não","2022-03-22 00:00:00,000"
"31","61","5",9,"468,3341",0,"Não","2022-12-27 00:00:00,000"
"4097","88","5",9,"655,2268",0,"Não","2022-08-16 00:00:00,000"
"3413","3","5",1,"47,2111",0,"Não","2023-06-06 00:00:00,000"
"2143","17","5",7,"437,109",0,"Não","2022-11-29 00:00:00,000"
"421","100","5",2,"183,5815",0,"Não","2023-06-12 00:00:00,000"
"2540","55","5",7,"411,3866",0,"Não","2023-11-17 00:00:00,000"
"1266","52","5",8,"578,2915",0,"Não","2022-10-19 00:00:00,000"
"3604","9","5",3,"116,9678",0,"Não","2023-06-27 00:00:00,000"
"2539","27","5",1,"32,6067",0,"Não","2023-11-06 00:00:00,000"
"4716","57","5",1,"63,4572",0,"Não","2023-10-26 00:00:00,000"
"2789","13","5",7,"286,5452",0,"Não","2023-11-15 00:00:00,000"
"3380","86","5",5,"274,6505",0,"Não","2023-01-11 00:00:00,000"
"3538","48","5",3,"134,2266",0,"Não","2023-03-03 00:00:00,000"
"3909","84","5",9,"550,3844",0,"Não","2022-03-26 00:00:00,000"
"1973","19","5",1,"70,7822",0,"Não","2022-01-25 00:00:00,000"
"223","96","5",2,"96,962",0,"Não","2023-06-14 00:00:00,000"
"3195","75","5",1,"46,4829",0,"Não","2022-07-09 00:00:00,000"
"2975","37","5",8,"406,5471",0,"Não","2022-08-06 00:00:00,000"
"4929","21","5",1,"63,4096",0,"Não","2023-11-01 00:00:00,000"
